TimeStartMeasurement;In Hours;Unix time;MO2;Slope;Intercept;Pearson r;R squared;P value;respirometer;
1900-01-01 03:17:08;11.600555555555555;1745689028;2.280586327296245;-0.002345529778145679;103.38162979844313;-0.9803135797511877;0.9610147146445883;0.0;2;
1900-01-01 03:42:09;12.017222222222221;1745690528;2.071024887210895;-0.0021300007309931345;102.20040661040572;-0.9640502004967036;0.9293927890777345;0.0;2;
1900-01-01 04:07:08;12.43388888888889;1745692028;1.5221700389231425;-0.0015655163371641229;101.86470089380039;-0.1823150602004678;0.0332387811759002;1.9863545165515456e-10;2;
1900-01-01 04:32:08;12.850555555555555;1745693528;1.678307581677109;-0.0017261001535417743;102.53282064220183;-0.9801870668728394;0.9607666860647801;0.0;2;
1900-01-01 04:57:08;13.267222222222221;1745695028;2.0237283713819063;-0.002081357368998173;102.93951510008341;-0.9543892918695388;0.9108589204352397;0.0;2;
1900-01-01 05:22:09;13.684166666666666;1745696528;4.3371923889870345;-0.004460701083820198;102.97230266750068;-0.9865894422717155;0.9733587276020147;0.0;2;
1900-01-01 05:47:09;14.100833333333334;1745698028;2.5655009848338786;-0.0026385578496929516;102.90487648874063;-0.9896825316214284;0.9794715133965995;0.0;2;
1900-01-01 06:12:09;14.5175;1745699528;2.031253637955482;-0.002089096929928424;102.19451437308868;-0.9637612531997186;0.9288357531690922;0.0;2;
1900-01-01 06:37:09;14.934166666666666;1745701028;1.2172855682125494;-0.0012519497791317912;101.64113584236864;-0.14603747720718624;0.021326944749039442;3.756970104420592e-07;2;
1900-01-01 07:02:09;15.350833333333334;1745702529;1.6338932854502926;-0.001680421087097977;102.70331536280234;-0.9654275251350202;0.93205030628833;0.0;2;
1900-01-01 07:27:09;15.7675;1745704029;1.9952212122343855;-0.00205203842155446;103.19549490547678;-0.9639236336700475;0.929148771547668;0.0;2;
1900-01-01 07:52:09;16.184166666666666;1745705529;2.04176298897012;-0.0020999055520177453;103.38283745065331;-0.9851982238532602;0.9706155402836185;0.0;2;
1900-01-01 08:17:09;16.600833333333334;1745707029;1.9919850118898497;-0.0020487100650764343;103.53474456074505;-0.9744920347129467;0.9496347257189788;0.0;2;
1900-01-01 08:42:09;17.0175;1745708529;1.8721680977335826;-0.001925481167000811;102.58849727411733;-0.9446724444874499;0.8924060273738942;0.0;2;
1900-01-01 09:07:09;17.434166666666666;1745710029;2.243732368414533;-0.002307626342101627;102.65675878509869;-0.26524851941147815;0.07035677704998129;9.031898993076309e-21;2;
1900-01-01 09:32:09;17.850833333333334;1745711529;1.6916343837028656;-0.0017398064581989293;103.03152544481512;-0.9596796228053142;0.9209849784277501;0.0;2;
1900-01-01 09:57:09;18.2675;1745713029;1.8342223905958128;-0.0018864548933714537;103.39348616346956;-0.984265475405487;0.9687785260751894;0.0;2;
1900-01-01 10:22:09;18.684166666666666;1745714529;1.8358481916180858;-0.001888126991754856;103.76021025854878;-0.9817440803201307;0.9638214392436193;0.0;2;
1900-01-01 10:47:09;19.100833333333334;1745716029;1.9283629118951262;-0.0019832762210251534;103.7275448707256;-0.9790266944520953;0.9584932684497964;0.0;2;
1900-01-01 11:12:09;19.517777777777777;1745717529;1.8703970642845165;-0.0019236597004581252;103.0710301501251;-0.948603872374467;0.899849306683834;0.0;2;
1900-01-01 11:37:10;19.934444444444445;1745719029;1.656664138484933;-0.0017038403776669282;102.46941448012232;-0.9734869397128898;0.9476768217915675;0.0;2;
1900-01-01 12:02:10;20.351111111111113;1745720530;1.2703696103414333;-0.001306545476767693;102.62084722546567;-0.9643637210333884;0.929997386445363;0.0;2;
1900-01-01 12:27:10;20.767777777777777;1745722029;1.5495222123654877;-0.0015936474087829226;103.26860610230747;-0.9713669877134238;0.9435538248194508;0.0;2;
1900-01-01 12:52:10;21.184444444444445;1745723530;1.6556043955151767;-0.001702750456771151;103.58649581595775;-0.9725442672593556;0.9458423517790369;0.0;2;
1900-01-01 13:17:10;21.601111111111113;1745725030;1.8543909674001602;-0.0019071978036095847;103.80310061440089;-0.9763352916757608;0.953230601771593;0.0;2;
