TimeStartMeasurement;In Hours;Unix time;MO2;Slope;Intercept;Pearson r;R squared;P value;respirometer;
1900-01-01 22:17:08;6.600555555555555;1745671027;0.02100127654381666;-2.1599322473792784e-05;104.72858094461021;-0.11560296791416257;0.0133640461905629;6.015076688724e-05;4;
1900-01-01 22:42:07;7.017222222222222;1745672527;0.6102589421083758;-0.0006276370703282485;104.50940888009991;-0.9578917994019003;0.9175566993614104;0.0;4;
1900-01-01 23:07:08;7.433888888888889;1745674027;0.1786066413066049;-0.00018369275950886103;103.41958750208508;-0.7934744733513786;0.6296017398602476;1.2461470122380898e-260;4;
1900-01-01 23:32:08;7.850555555555555;1745675527;-0.056000496834171895;5.759520319111371e-05;103.15897158048374;0.377950272800164;0.1428464087097184;4.8436410031279974e-42;4;
1900-01-01 23:57:08;8.267222222222221;1745677028;-0.06185253821763845;6.361389108885914e-05;103.18114324045408;0.06327730381287767;0.004004017177827224;0.4109554565538679;4;
1900-01-01 00:22:08;8.68388888888889;1745678527;-0.157232798762391;0.00016171026160434804;103.34080882123993;0.7437292840331708;0.5531332479284929;8.862621644173594e-212;4;
1900-01-01 00:47:08;9.100555555555555;1745680028;-0.42632336078476846;0.0004384636204608471;103.34481342924659;0.0507507193107426;0.0025756355105577815;0.07885701050640789;4;
1900-01-01 01:12:08;9.517222222222221;1745681528;0.27132038517358176;-0.0002790466798935277;103.3892558646094;-0.03237889664397344;0.0010483929478811145;0.2623888389101113;4;
1900-01-01 01:37:08;9.93388888888889;1745683028;0.18481419825155282;-0.00019007708685908772;102.67987545732554;-0.7827623034954259;0.6127168237734651;4.987844324862791e-249;4;
1900-01-01 02:02:08;10.350555555555555;1745684528;-0.15641787935239407;0.00016087213602231722;102.38691711565193;0.7680417841605076;0.5898881822164558;4.031374079704749e-234;4;
1900-01-01 02:27:08;10.767222222222221;1745686028;0.10384376110985577;-0.00010680088319505811;102.66863976369197;-0.012478860228934796;0.0001557219526132906;0.6658528319852187;4;
1900-01-01 02:52:08;11.18388888888889;1745687528;-0.20466019350521006;0.00021048822950571472;102.8281384848485;0.8164427771378486;0.6665788083405627;5.289819420087232e-288;4;
1900-01-01 03:17:08;11.600555555555555;1745689028;-0.08244608340517103;8.479387138463325e-05;103.24281461356686;0.4216726381320224;0.1778078137492195;6.382952665292143e-53;4;
1900-01-01 03:42:09;12.017222222222221;1745690528;0.5021953773550127;-0.0005164962176326679;103.21455828103834;-0.9254863220682594;0.856524932335434;0.0;4;
1900-01-01 04:07:08;12.43388888888889;1745692028;0.05418351149145493;-5.5726476198941724e-05;102.14337541562412;-0.00654426247261875;4.2827371310526077e-05;0.8208389475339648;4;
1900-01-01 04:32:08;12.850833333333334;1745693528;-0.1405583855853623;0.00014456101705626165;102.08450110925772;0.7199319212490429;0.5183019712333381;3.0700147503677343e-192;4;
1900-01-01 04:57:08;13.2675;1745695028;-0.24306316773075998;0.00024998479165610577;102.29555246594384;0.8764059121858327;0.7680873229142816;0.0;4;
1900-01-01 05:22:09;13.684166666666666;1745696528;-0.21197743922218457;0.00021801384584294847;102.58763268557132;0.8470877177645483;0.717557601587551;0.0;4;
1900-01-01 05:47:09;14.100833333333334;1745698028;-0.1116137600888948;0.00011479214568899056;102.97462648318043;0.5401565374320698;0.29176908493060305;7.655623512421433e-92;4;
1900-01-01 06:12:09;14.5175;1745699528;0.4164552768693632;-0.0004283145266073099;102.97411453989436;-0.9287783553595031;0.8626292333843035;0.0;4;
1900-01-01 06:37:09;14.934166666666666;1745701028;-0.22489578222176776;0.00023130005993059706;101.79839848067834;0.027209278657822425;0.0007403448450790309;0.3463211027874996;4;
1900-01-01 07:02:09;15.350833333333334;1745702529;-0.15674002201202766;0.00016120345222461922;101.91224566027246;0.7555321449707029;0.5708288220840312;2.6902629190579183e-222;4;
1900-01-01 07:27:09;15.7675;1745704029;-0.22550197179730308;0.00023192351175243858;102.09174909785933;0.8595970532837608;0.7389070940141247;0.0;4;
1900-01-01 07:52:09;16.184166666666666;1745705529;-0.17434242306355177;0.00017930711062993834;102.37103774673339;0.7791180486363912;0.6070249337109781;3.1290774361997406e-245;4;
1900-01-01 08:17:09;16.600833333333334;1745707029;-0.1517776698931168;0.00015609978895818688;102.72869207673061;0.6479766410640666;0.4198737273646702;7.95354997861218e-144;4;
1900-01-01 08:42:09;17.0175;1745708529;0.4376564259109664;-0.00045011941327737073;102.80398920767307;-0.9206014741464181;0.8475070742005582;0.0;4;
1900-01-01 09:07:09;17.434166666666666;1745710029;0.4387295584340419;-0.00045122310501604496;102.07934614122881;-0.05315074116851812;0.002825001286762807;0.06568343540686261;4;
1900-01-01 09:32:09;17.850833333333334;1745711529;-0.18789610138092833;0.0001932467522546882;101.86501032527106;0.8212197152914686;0.6744018207834008;3.503367469907144e-294;4;
1900-01-01 09:57:09;18.2675;1745713029;-0.22241273243510745;0.0002287463012127086;102.13735034612176;0.8573343826146871;0.7350222436133067;0.0;4;
1900-01-01 10:22:09;18.684444444444445;1745714529;-0.23341104522399872;0.00024005780906792256;102.44377445232136;0.8588605616316414;0.7376414643262185;0.0;4;
1900-01-01 10:47:09;19.101111111111113;1745716029;-0.16456993299641118;0.00016925633281689853;102.85007990547679;0.7544477885371776;0.5691914656286379;2.636409850194354e-221;4;
1900-01-01 11:12:09;19.517777777777777;1745717529;0.1395883958367296;-0.00014356340525236588;102.93695482485406;-0.6934033338748204;0.48080818342871573;1.0060520802835572e-172;4;
1900-01-01 11:37:10;19.934444444444445;1745719029;0.25539137106314724;-0.00026266406087781984;102.59619726855712;-0.8685984662698485;0.7544632956063331;0.0;4;
1900-01-01 12:02:10;20.351111111111113;1745720530;0.05100857021019974;-5.2461123236891494e-05;102.01817373783709;-0.3511226063970826;0.12328708472308059;3.856655482001326e-36;4;
1900-01-01 12:27:10;20.767777777777777;1745722029;-0.18859111913028345;0.00019396156177886213;101.9279285821518;0.808333974398616;0.6534038141670624;6.445878823270198e-278;4;
1900-01-01 12:52:10;21.184444444444445;1745723530;-0.2358614820290506;0.00024257802609585122;102.15299772866277;0.8579634036603448;0.7361012020204438;0.0;4;
1900-01-01 13:17:10;21.601111111111113;1745725030;-0.20004962269661036;0.00020574636510164255;102.45024597442313;0.8348045087825415;0.6968985678836604;8.16740329106e-313;4;
